,time,time_dt,year,month,day,weekday,hour
8105,2017-12-05 07:00:00,2017-12-05 07:00:00,2017,12,5,1,7
8106,2017-12-05 08:00:00,2017-12-05 08:00:00,2017,12,5,1,8
8107,2017-12-05 09:00:00,2017-12-05 09:00:00,2017,12,5,1,9
8108,2017-12-05 10:00:00,2017-12-05 10:00:00,2017,12,5,1,10
8109,2017-12-05 11:00:00,2017-12-05 11:00:00,2017,12,5,1,11
8110,2017-12-05 12:00:00,2017-12-05 12:00:00,2017,12,5,1,12
8111,2017-12-05 13:00:00,2017-12-05 13:00:00,2017,12,5,1,13
8112,2017-12-05 14:00:00,2017-12-05 14:00:00,2017,12,5,1,14
8113,2017-12-05 15:00:00,2017-12-05 15:00:00,2017,12,5,1,15
8114,2017-12-05 16:00:00,2017-12-05 16:00:00,2017,12,5,1,16
8115,2017-12-05 17:00:00,2017-12-05 17:00:00,2017,12,5,1,17
8116,2017-12-05 18:00:00,2017-12-05 18:00:00,2017,12,5,1,18
8117,2017-12-05 19:00:00,2017-12-05 19:00:00,2017,12,5,1,19
8118,2017-12-05 20:00:00,2017-12-05 20:00:00,2017,12,5,1,20
8119,2017-12-05 21:00:00,2017-12-05 21:00:00,2017,12,5,1,21
8120,2017-12-05 22:00:00,2017-12-05 22:00:00,2017,12,5,1,22
8121,2017-12-05 23:00:00,2017-12-05 23:00:00,2017,12,5,1,23
8122,2017-12-06 00:00:00,2017-12-06 00:00:00,2017,12,6,2,0
8123,2017-12-06 01:00:00,2017-12-06 01:00:00,2017,12,6,2,1
8124,2017-12-06 02:00:00,2017-12-06 02:00:00,2017,12,6,2,2
8125,2017-12-06 03:00:00,2017-12-06 03:00:00,2017,12,6,2,3
8126,2017-12-06 04:00:00,2017-12-06 04:00:00,2017,12,6,2,4
8127,2017-12-06 05:00:00,2017-12-06 05:00:00,2017,12,6,2,5
8128,2017-12-06 06:00:00,2017-12-06 06:00:00,2017,12,6,2,6
8129,2017-12-06 07:00:00,2017-12-06 07:00:00,2017,12,6,2,7
8130,2017-12-06 08:00:00,2017-12-06 08:00:00,2017,12,6,2,8
8131,2017-12-06 09:00:00,2017-12-06 09:00:00,2017,12,6,2,9
8132,2017-12-06 10:00:00,2017-12-06 10:00:00,2017,12,6,2,10
8133,2017-12-06 11:00:00,2017-12-06 11:00:00,2017,12,6,2,11
8134,2017-12-06 12:00:00,2017-12-06 12:00:00,2017,12,6,2,12
8135,2017-12-06 13:00:00,2017-12-06 13:00:00,2017,12,6,2,13
8136,2017-12-06 14:00:00,2017-12-06 14:00:00,2017,12,6,2,14
8137,2017-12-06 15:00:00,2017-12-06 15:00:00,2017,12,6,2,15
8138,2017-12-06 16:00:00,2017-12-06 16:00:00,2017,12,6,2,16
8139,2017-12-06 17:00:00,2017-12-06 17:00:00,2017,12,6,2,17
8140,2017-12-06 18:00:00,2017-12-06 18:00:00,2017,12,6,2,18
8141,2017-12-06 19:00:00,2017-12-06 19:00:00,2017,12,6,2,19
8142,2017-12-06 20:00:00,2017-12-06 20:00:00,2017,12,6,2,20
8143,2017-12-06 21:00:00,2017-12-06 21:00:00,2017,12,6,2,21
8144,2017-12-06 22:00:00,2017-12-06 22:00:00,2017,12,6,2,22
8145,2017-12-06 23:00:00,2017-12-06 23:00:00,2017,12,6,2,23
8146,2017-12-07 00:00:00,2017-12-07 00:00:00,2017,12,7,3,0
8147,2017-12-07 01:00:00,2017-12-07 01:00:00,2017,12,7,3,1
8148,2017-12-07 02:00:00,2017-12-07 02:00:00,2017,12,7,3,2
8149,2017-12-07 03:00:00,2017-12-07 03:00:00,2017,12,7,3,3
8150,2017-12-07 04:00:00,2017-12-07 04:00:00,2017,12,7,3,4
8151,2017-12-07 05:00:00,2017-12-07 05:00:00,2017,12,7,3,5
8152,2017-12-07 06:00:00,2017-12-07 06:00:00,2017,12,7,3,6
8153,2017-12-07 07:00:00,2017-12-07 07:00:00,2017,12,7,3,7
8154,2017-12-07 08:00:00,2017-12-07 08:00:00,2017,12,7,3,8
8155,2017-12-07 09:00:00,2017-12-07 09:00:00,2017,12,7,3,9
8156,2017-12-07 10:00:00,2017-12-07 10:00:00,2017,12,7,3,10
8157,2017-12-07 11:00:00,2017-12-07 11:00:00,2017,12,7,3,11
8158,2017-12-07 12:00:00,2017-12-07 12:00:00,2017,12,7,3,12
8159,2017-12-07 13:00:00,2017-12-07 13:00:00,2017,12,7,3,13
8160,2017-12-07 14:00:00,2017-12-07 14:00:00,2017,12,7,3,14
8161,2017-12-07 15:00:00,2017-12-07 15:00:00,2017,12,7,3,15
8162,2017-12-07 16:00:00,2017-12-07 16:00:00,2017,12,7,3,16
8163,2017-12-07 17:00:00,2017-12-07 17:00:00,2017,12,7,3,17
8164,2017-12-07 18:00:00,2017-12-07 18:00:00,2017,12,7,3,18
8165,2017-12-07 19:00:00,2017-12-07 19:00:00,2017,12,7,3,19
8166,2017-12-07 20:00:00,2017-12-07 20:00:00,2017,12,7,3,20
8167,2017-12-07 21:00:00,2017-12-07 21:00:00,2017,12,7,3,21
8168,2017-12-07 22:00:00,2017-12-07 22:00:00,2017,12,7,3,22
8169,2017-12-07 23:00:00,2017-12-07 23:00:00,2017,12,7,3,23
8170,2017-12-08 00:00:00,2017-12-08 00:00:00,2017,12,8,4,0
8171,2017-12-08 01:00:00,2017-12-08 01:00:00,2017,12,8,4,1
8172,2017-12-08 02:00:00,2017-12-08 02:00:00,2017,12,8,4,2
8173,2017-12-08 03:00:00,2017-12-08 03:00:00,2017,12,8,4,3
8174,2017-12-08 04:00:00,2017-12-08 04:00:00,2017,12,8,4,4
8175,2017-12-08 05:00:00,2017-12-08 05:00:00,2017,12,8,4,5
8176,2017-12-08 06:00:00,2017-12-08 06:00:00,2017,12,8,4,6
8177,2017-12-08 07:00:00,2017-12-08 07:00:00,2017,12,8,4,7
8178,2017-12-08 08:00:00,2017-12-08 08:00:00,2017,12,8,4,8
8179,2017-12-08 09:00:00,2017-12-08 09:00:00,2017,12,8,4,9
8180,2017-12-08 10:00:00,2017-12-08 10:00:00,2017,12,8,4,10
8181,2017-12-08 11:00:00,2017-12-08 11:00:00,2017,12,8,4,11
8182,2017-12-08 12:00:00,2017-12-08 12:00:00,2017,12,8,4,12
8183,2017-12-08 13:00:00,2017-12-08 13:00:00,2017,12,8,4,13
8184,2017-12-08 14:00:00,2017-12-08 14:00:00,2017,12,8,4,14
8185,2017-12-08 15:00:00,2017-12-08 15:00:00,2017,12,8,4,15
8186,2017-12-08 16:00:00,2017-12-08 16:00:00,2017,12,8,4,16
8187,2017-12-08 17:00:00,2017-12-08 17:00:00,2017,12,8,4,17
8188,2017-12-08 18:00:00,2017-12-08 18:00:00,2017,12,8,4,18
8189,2017-12-08 19:00:00,2017-12-08 19:00:00,2017,12,8,4,19
8190,2017-12-08 20:00:00,2017-12-08 20:00:00,2017,12,8,4,20
8191,2017-12-08 21:00:00,2017-12-08 21:00:00,2017,12,8,4,21
8192,2017-12-08 22:00:00,2017-12-08 22:00:00,2017,12,8,4,22
8193,2017-12-08 23:00:00,2017-12-08 23:00:00,2017,12,8,4,23
8194,2017-12-09 00:00:00,2017-12-09 00:00:00,2017,12,9,5,0
8195,2017-12-09 01:00:00,2017-12-09 01:00:00,2017,12,9,5,1
8196,2017-12-09 02:00:00,2017-12-09 02:00:00,2017,12,9,5,2
8197,2017-12-09 03:00:00,2017-12-09 03:00:00,2017,12,9,5,3
8198,2017-12-09 04:00:00,2017-12-09 04:00:00,2017,12,9,5,4
8199,2017-12-09 05:00:00,2017-12-09 05:00:00,2017,12,9,5,5
8200,2017-12-09 06:00:00,2017-12-09 06:00:00,2017,12,9,5,6
8201,2017-12-09 07:00:00,2017-12-09 07:00:00,2017,12,9,5,7
8202,2017-12-09 08:00:00,2017-12-09 08:00:00,2017,12,9,5,8
8203,2017-12-09 09:00:00,2017-12-09 09:00:00,2017,12,9,5,9
8204,2017-12-09 10:00:00,2017-12-09 10:00:00,2017,12,9,5,10
8205,2017-12-09 11:00:00,2017-12-09 11:00:00,2017,12,9,5,11
8206,2017-12-09 12:00:00,2017-12-09 12:00:00,2017,12,9,5,12
8207,2017-12-09 13:00:00,2017-12-09 13:00:00,2017,12,9,5,13
8208,2017-12-09 14:00:00,2017-12-09 14:00:00,2017,12,9,5,14
8209,2017-12-09 15:00:00,2017-12-09 15:00:00,2017,12,9,5,15
8210,2017-12-09 16:00:00,2017-12-09 16:00:00,2017,12,9,5,16
8211,2017-12-09 17:00:00,2017-12-09 17:00:00,2017,12,9,5,17
8212,2017-12-09 18:00:00,2017-12-09 18:00:00,2017,12,9,5,18
8213,2017-12-09 19:00:00,2017-12-09 19:00:00,2017,12,9,5,19
8214,2017-12-09 20:00:00,2017-12-09 20:00:00,2017,12,9,5,20
8215,2017-12-09 21:00:00,2017-12-09 21:00:00,2017,12,9,5,21
8216,2017-12-09 22:00:00,2017-12-09 22:00:00,2017,12,9,5,22
8217,2017-12-09 23:00:00,2017-12-09 23:00:00,2017,12,9,5,23
8218,2017-12-10 00:00:00,2017-12-10 00:00:00,2017,12,10,6,0
8219,2017-12-10 01:00:00,2017-12-10 01:00:00,2017,12,10,6,1
8220,2017-12-10 02:00:00,2017-12-10 02:00:00,2017,12,10,6,2
8221,2017-12-10 03:00:00,2017-12-10 03:00:00,2017,12,10,6,3
8222,2017-12-10 04:00:00,2017-12-10 04:00:00,2017,12,10,6,4
8223,2017-12-10 05:00:00,2017-12-10 05:00:00,2017,12,10,6,5
8224,2017-12-10 06:00:00,2017-12-10 06:00:00,2017,12,10,6,6
8225,2017-12-10 07:00:00,2017-12-10 07:00:00,2017,12,10,6,7
8226,2017-12-10 08:00:00,2017-12-10 08:00:00,2017,12,10,6,8
8227,2017-12-10 09:00:00,2017-12-10 09:00:00,2017,12,10,6,9
8228,2017-12-10 10:00:00,2017-12-10 10:00:00,2017,12,10,6,10
8229,2017-12-10 11:00:00,2017-12-10 11:00:00,2017,12,10,6,11
8230,2017-12-10 12:00:00,2017-12-10 12:00:00,2017,12,10,6,12
8231,2017-12-10 13:00:00,2017-12-10 13:00:00,2017,12,10,6,13
8232,2017-12-10 14:00:00,2017-12-10 14:00:00,2017,12,10,6,14
8233,2017-12-10 15:00:00,2017-12-10 15:00:00,2017,12,10,6,15
8234,2017-12-10 16:00:00,2017-12-10 16:00:00,2017,12,10,6,16
8235,2017-12-10 17:00:00,2017-12-10 17:00:00,2017,12,10,6,17
8236,2017-12-10 18:00:00,2017-12-10 18:00:00,2017,12,10,6,18
8237,2017-12-10 19:00:00,2017-12-10 19:00:00,2017,12,10,6,19
8238,2017-12-10 20:00:00,2017-12-10 20:00:00,2017,12,10,6,20
8239,2017-12-10 21:00:00,2017-12-10 21:00:00,2017,12,10,6,21
8240,2017-12-10 22:00:00,2017-12-10 22:00:00,2017,12,10,6,22
8241,2017-12-10 23:00:00,2017-12-10 23:00:00,2017,12,10,6,23
8242,2017-12-11 00:00:00,2017-12-11 00:00:00,2017,12,11,0,0
8243,2017-12-11 01:00:00,2017-12-11 01:00:00,2017,12,11,0,1
8244,2017-12-11 02:00:00,2017-12-11 02:00:00,2017,12,11,0,2
8245,2017-12-11 03:00:00,2017-12-11 03:00:00,2017,12,11,0,3
8246,2017-12-11 04:00:00,2017-12-11 04:00:00,2017,12,11,0,4
8247,2017-12-11 05:00:00,2017-12-11 05:00:00,2017,12,11,0,5
8248,2017-12-11 06:00:00,2017-12-11 06:00:00,2017,12,11,0,6
8249,2017-12-11 07:00:00,2017-12-11 07:00:00,2017,12,11,0,7
8250,2017-12-11 08:00:00,2017-12-11 08:00:00,2017,12,11,0,8
8251,2017-12-11 09:00:00,2017-12-11 09:00:00,2017,12,11,0,9
8252,2017-12-11 10:00:00,2017-12-11 10:00:00,2017,12,11,0,10
8253,2017-12-11 11:00:00,2017-12-11 11:00:00,2017,12,11,0,11
8254,2017-12-11 12:00:00,2017-12-11 12:00:00,2017,12,11,0,12
8255,2017-12-11 13:00:00,2017-12-11 13:00:00,2017,12,11,0,13
8256,2017-12-11 14:00:00,2017-12-11 14:00:00,2017,12,11,0,14
8257,2017-12-11 15:00:00,2017-12-11 15:00:00,2017,12,11,0,15
8258,2017-12-11 16:00:00,2017-12-11 16:00:00,2017,12,11,0,16
8259,2017-12-11 17:00:00,2017-12-11 17:00:00,2017,12,11,0,17
8260,2017-12-11 18:00:00,2017-12-11 18:00:00,2017,12,11,0,18
8261,2017-12-11 19:00:00,2017-12-11 19:00:00,2017,12,11,0,19
8262,2017-12-11 20:00:00,2017-12-11 20:00:00,2017,12,11,0,20
8263,2017-12-11 21:00:00,2017-12-11 21:00:00,2017,12,11,0,21
8264,2017-12-11 22:00:00,2017-12-11 22:00:00,2017,12,11,0,22
8265,2017-12-11 23:00:00,2017-12-11 23:00:00,2017,12,11,0,23
8266,2017-12-12 00:00:00,2017-12-12 00:00:00,2017,12,12,1,0
8267,2017-12-12 01:00:00,2017-12-12 01:00:00,2017,12,12,1,1
8268,2017-12-12 02:00:00,2017-12-12 02:00:00,2017,12,12,1,2
8269,2017-12-12 03:00:00,2017-12-12 03:00:00,2017,12,12,1,3
8270,2017-12-12 04:00:00,2017-12-12 04:00:00,2017,12,12,1,4
8271,2017-12-12 05:00:00,2017-12-12 05:00:00,2017,12,12,1,5
8272,2017-12-12 06:00:00,2017-12-12 06:00:00,2017,12,12,1,6
8273,2017-12-12 07:00:00,2017-12-12 07:00:00,2017,12,12,1,7
8274,2017-12-12 08:00:00,2017-12-12 08:00:00,2017,12,12,1,8
8275,2017-12-12 09:00:00,2017-12-12 09:00:00,2017,12,12,1,9
8276,2017-12-12 10:00:00,2017-12-12 10:00:00,2017,12,12,1,10
8277,2017-12-12 11:00:00,2017-12-12 11:00:00,2017,12,12,1,11
8278,2017-12-12 12:00:00,2017-12-12 12:00:00,2017,12,12,1,12
8279,2017-12-12 13:00:00,2017-12-12 13:00:00,2017,12,12,1,13
8280,2017-12-12 14:00:00,2017-12-12 14:00:00,2017,12,12,1,14
8281,2017-12-12 15:00:00,2017-12-12 15:00:00,2017,12,12,1,15
8282,2017-12-12 16:00:00,2017-12-12 16:00:00,2017,12,12,1,16
8283,2017-12-12 17:00:00,2017-12-12 17:00:00,2017,12,12,1,17
8284,2017-12-12 18:00:00,2017-12-12 18:00:00,2017,12,12,1,18
8285,2017-12-12 19:00:00,2017-12-12 19:00:00,2017,12,12,1,19
8286,2017-12-12 20:00:00,2017-12-12 20:00:00,2017,12,12,1,20
8287,2017-12-12 21:00:00,2017-12-12 21:00:00,2017,12,12,1,21
8288,2017-12-12 22:00:00,2017-12-12 22:00:00,2017,12,12,1,22
8289,2017-12-12 23:00:00,2017-12-12 23:00:00,2017,12,12,1,23
8290,2017-12-13 00:00:00,2017-12-13 00:00:00,2017,12,13,2,0
8291,2017-12-13 01:00:00,2017-12-13 01:00:00,2017,12,13,2,1
8292,2017-12-13 02:00:00,2017-12-13 02:00:00,2017,12,13,2,2
8293,2017-12-13 03:00:00,2017-12-13 03:00:00,2017,12,13,2,3
8294,2017-12-13 04:00:00,2017-12-13 04:00:00,2017,12,13,2,4
8295,2017-12-13 05:00:00,2017-12-13 05:00:00,2017,12,13,2,5
8296,2017-12-13 06:00:00,2017-12-13 06:00:00,2017,12,13,2,6
8297,2017-12-13 07:00:00,2017-12-13 07:00:00,2017,12,13,2,7
8298,2017-12-13 08:00:00,2017-12-13 08:00:00,2017,12,13,2,8
8299,2017-12-13 09:00:00,2017-12-13 09:00:00,2017,12,13,2,9
8300,2017-12-13 10:00:00,2017-12-13 10:00:00,2017,12,13,2,10
8301,2017-12-13 11:00:00,2017-12-13 11:00:00,2017,12,13,2,11
8302,2017-12-13 12:00:00,2017-12-13 12:00:00,2017,12,13,2,12
8303,2017-12-13 13:00:00,2017-12-13 13:00:00,2017,12,13,2,13
8304,2017-12-13 14:00:00,2017-12-13 14:00:00,2017,12,13,2,14
8305,2017-12-13 15:00:00,2017-12-13 15:00:00,2017,12,13,2,15
8306,2017-12-13 16:00:00,2017-12-13 16:00:00,2017,12,13,2,16
8307,2017-12-13 17:00:00,2017-12-13 17:00:00,2017,12,13,2,17
8308,2017-12-13 18:00:00,2017-12-13 18:00:00,2017,12,13,2,18
8309,2017-12-13 19:00:00,2017-12-13 19:00:00,2017,12,13,2,19
8310,2017-12-13 20:00:00,2017-12-13 20:00:00,2017,12,13,2,20
8311,2017-12-13 21:00:00,2017-12-13 21:00:00,2017,12,13,2,21
8312,2017-12-13 22:00:00,2017-12-13 22:00:00,2017,12,13,2,22
8313,2017-12-13 23:00:00,2017-12-13 23:00:00,2017,12,13,2,23
8314,2017-12-14 00:00:00,2017-12-14 00:00:00,2017,12,14,3,0
8315,2017-12-14 01:00:00,2017-12-14 01:00:00,2017,12,14,3,1
8316,2017-12-14 02:00:00,2017-12-14 02:00:00,2017,12,14,3,2
8317,2017-12-14 03:00:00,2017-12-14 03:00:00,2017,12,14,3,3
8318,2017-12-14 04:00:00,2017-12-14 04:00:00,2017,12,14,3,4
8319,2017-12-14 05:00:00,2017-12-14 05:00:00,2017,12,14,3,5
8320,2017-12-14 06:00:00,2017-12-14 06:00:00,2017,12,14,3,6
8321,2017-12-14 07:00:00,2017-12-14 07:00:00,2017,12,14,3,7
8322,2017-12-14 08:00:00,2017-12-14 08:00:00,2017,12,14,3,8
8323,2017-12-14 09:00:00,2017-12-14 09:00:00,2017,12,14,3,9
8324,2017-12-14 10:00:00,2017-12-14 10:00:00,2017,12,14,3,10
8325,2017-12-14 11:00:00,2017-12-14 11:00:00,2017,12,14,3,11
8326,2017-12-14 12:00:00,2017-12-14 12:00:00,2017,12,14,3,12
8327,2017-12-14 13:00:00,2017-12-14 13:00:00,2017,12,14,3,13
8328,2017-12-14 14:00:00,2017-12-14 14:00:00,2017,12,14,3,14
8329,2017-12-14 15:00:00,2017-12-14 15:00:00,2017,12,14,3,15
8330,2017-12-14 16:00:00,2017-12-14 16:00:00,2017,12,14,3,16
8331,2017-12-14 17:00:00,2017-12-14 17:00:00,2017,12,14,3,17
8332,2017-12-14 18:00:00,2017-12-14 18:00:00,2017,12,14,3,18
8333,2017-12-14 19:00:00,2017-12-14 19:00:00,2017,12,14,3,19
8334,2017-12-14 20:00:00,2017-12-14 20:00:00,2017,12,14,3,20
8335,2017-12-14 21:00:00,2017-12-14 21:00:00,2017,12,14,3,21
8336,2017-12-14 22:00:00,2017-12-14 22:00:00,2017,12,14,3,22
8337,2017-12-14 23:00:00,2017-12-14 23:00:00,2017,12,14,3,23
8338,2017-12-15 00:00:00,2017-12-15 00:00:00,2017,12,15,4,0
8339,2017-12-15 01:00:00,2017-12-15 01:00:00,2017,12,15,4,1
8340,2017-12-15 02:00:00,2017-12-15 02:00:00,2017,12,15,4,2
8341,2017-12-15 03:00:00,2017-12-15 03:00:00,2017,12,15,4,3
8342,2017-12-15 04:00:00,2017-12-15 04:00:00,2017,12,15,4,4
8343,2017-12-15 05:00:00,2017-12-15 05:00:00,2017,12,15,4,5
8344,2017-12-15 06:00:00,2017-12-15 06:00:00,2017,12,15,4,6
8345,2017-12-15 07:00:00,2017-12-15 07:00:00,2017,12,15,4,7
8346,2017-12-15 08:00:00,2017-12-15 08:00:00,2017,12,15,4,8
8347,2017-12-15 09:00:00,2017-12-15 09:00:00,2017,12,15,4,9
8348,2017-12-15 10:00:00,2017-12-15 10:00:00,2017,12,15,4,10
8349,2017-12-15 11:00:00,2017-12-15 11:00:00,2017,12,15,4,11
8350,2017-12-15 12:00:00,2017-12-15 12:00:00,2017,12,15,4,12
8351,2017-12-15 13:00:00,2017-12-15 13:00:00,2017,12,15,4,13
8352,2017-12-15 14:00:00,2017-12-15 14:00:00,2017,12,15,4,14
8353,2017-12-15 15:00:00,2017-12-15 15:00:00,2017,12,15,4,15
8354,2017-12-15 16:00:00,2017-12-15 16:00:00,2017,12,15,4,16
8355,2017-12-15 17:00:00,2017-12-15 17:00:00,2017,12,15,4,17
8356,2017-12-15 18:00:00,2017-12-15 18:00:00,2017,12,15,4,18
8357,2017-12-15 19:00:00,2017-12-15 19:00:00,2017,12,15,4,19
8358,2017-12-15 20:00:00,2017-12-15 20:00:00,2017,12,15,4,20
8359,2017-12-15 21:00:00,2017-12-15 21:00:00,2017,12,15,4,21
8360,2017-12-15 22:00:00,2017-12-15 22:00:00,2017,12,15,4,22
8361,2017-12-15 23:00:00,2017-12-15 23:00:00,2017,12,15,4,23
8362,2017-12-16 00:00:00,2017-12-16 00:00:00,2017,12,16,5,0
8363,2017-12-16 01:00:00,2017-12-16 01:00:00,2017,12,16,5,1
8364,2017-12-16 02:00:00,2017-12-16 02:00:00,2017,12,16,5,2
8365,2017-12-16 03:00:00,2017-12-16 03:00:00,2017,12,16,5,3
8366,2017-12-16 04:00:00,2017-12-16 04:00:00,2017,12,16,5,4
8367,2017-12-16 05:00:00,2017-12-16 05:00:00,2017,12,16,5,5
8368,2017-12-16 06:00:00,2017-12-16 06:00:00,2017,12,16,5,6
8369,2017-12-16 07:00:00,2017-12-16 07:00:00,2017,12,16,5,7
8370,2017-12-16 08:00:00,2017-12-16 08:00:00,2017,12,16,5,8
8371,2017-12-16 09:00:00,2017-12-16 09:00:00,2017,12,16,5,9
8372,2017-12-16 10:00:00,2017-12-16 10:00:00,2017,12,16,5,10
8373,2017-12-16 11:00:00,2017-12-16 11:00:00,2017,12,16,5,11
8374,2017-12-16 12:00:00,2017-12-16 12:00:00,2017,12,16,5,12
8375,2017-12-16 13:00:00,2017-12-16 13:00:00,2017,12,16,5,13
8376,2017-12-16 14:00:00,2017-12-16 14:00:00,2017,12,16,5,14
8377,2017-12-16 15:00:00,2017-12-16 15:00:00,2017,12,16,5,15
8378,2017-12-16 16:00:00,2017-12-16 16:00:00,2017,12,16,5,16
8379,2017-12-16 17:00:00,2017-12-16 17:00:00,2017,12,16,5,17
8380,2017-12-16 18:00:00,2017-12-16 18:00:00,2017,12,16,5,18
8381,2017-12-16 19:00:00,2017-12-16 19:00:00,2017,12,16,5,19
8382,2017-12-16 20:00:00,2017-12-16 20:00:00,2017,12,16,5,20
8383,2017-12-16 21:00:00,2017-12-16 21:00:00,2017,12,16,5,21
8384,2017-12-16 22:00:00,2017-12-16 22:00:00,2017,12,16,5,22
8385,2017-12-16 23:00:00,2017-12-16 23:00:00,2017,12,16,5,23
8386,2017-12-17 00:00:00,2017-12-17 00:00:00,2017,12,17,6,0
8387,2017-12-17 01:00:00,2017-12-17 01:00:00,2017,12,17,6,1
8388,2017-12-17 02:00:00,2017-12-17 02:00:00,2017,12,17,6,2
8389,2017-12-17 03:00:00,2017-12-17 03:00:00,2017,12,17,6,3
8390,2017-12-17 04:00:00,2017-12-17 04:00:00,2017,12,17,6,4
8391,2017-12-17 05:00:00,2017-12-17 05:00:00,2017,12,17,6,5
8392,2017-12-17 06:00:00,2017-12-17 06:00:00,2017,12,17,6,6
8393,2017-12-17 07:00:00,2017-12-17 07:00:00,2017,12,17,6,7
8394,2017-12-17 08:00:00,2017-12-17 08:00:00,2017,12,17,6,8
8395,2017-12-17 09:00:00,2017-12-17 09:00:00,2017,12,17,6,9
8396,2017-12-17 10:00:00,2017-12-17 10:00:00,2017,12,17,6,10
8397,2017-12-17 11:00:00,2017-12-17 11:00:00,2017,12,17,6,11
8398,2017-12-17 12:00:00,2017-12-17 12:00:00,2017,12,17,6,12
8399,2017-12-17 13:00:00,2017-12-17 13:00:00,2017,12,17,6,13
8400,2017-12-17 14:00:00,2017-12-17 14:00:00,2017,12,17,6,14
8401,2017-12-17 15:00:00,2017-12-17 15:00:00,2017,12,17,6,15
8402,2017-12-17 16:00:00,2017-12-17 16:00:00,2017,12,17,6,16
8403,2017-12-17 17:00:00,2017-12-17 17:00:00,2017,12,17,6,17
8404,2017-12-17 18:00:00,2017-12-17 18:00:00,2017,12,17,6,18
8405,2017-12-17 19:00:00,2017-12-17 19:00:00,2017,12,17,6,19
8406,2017-12-17 20:00:00,2017-12-17 20:00:00,2017,12,17,6,20
8407,2017-12-17 21:00:00,2017-12-17 21:00:00,2017,12,17,6,21
8408,2017-12-17 22:00:00,2017-12-17 22:00:00,2017,12,17,6,22
8409,2017-12-17 23:00:00,2017-12-17 23:00:00,2017,12,17,6,23
8410,2017-12-18 00:00:00,2017-12-18 00:00:00,2017,12,18,0,0
8411,2017-12-18 01:00:00,2017-12-18 01:00:00,2017,12,18,0,1
8412,2017-12-18 02:00:00,2017-12-18 02:00:00,2017,12,18,0,2
8413,2017-12-18 03:00:00,2017-12-18 03:00:00,2017,12,18,0,3
8414,2017-12-18 04:00:00,2017-12-18 04:00:00,2017,12,18,0,4
8415,2017-12-18 05:00:00,2017-12-18 05:00:00,2017,12,18,0,5
8416,2017-12-18 06:00:00,2017-12-18 06:00:00,2017,12,18,0,6
8417,2017-12-18 07:00:00,2017-12-18 07:00:00,2017,12,18,0,7
8418,2017-12-18 08:00:00,2017-12-18 08:00:00,2017,12,18,0,8
8419,2017-12-18 09:00:00,2017-12-18 09:00:00,2017,12,18,0,9
8420,2017-12-18 10:00:00,2017-12-18 10:00:00,2017,12,18,0,10
8421,2017-12-18 11:00:00,2017-12-18 11:00:00,2017,12,18,0,11
8422,2017-12-18 12:00:00,2017-12-18 12:00:00,2017,12,18,0,12
8423,2017-12-18 13:00:00,2017-12-18 13:00:00,2017,12,18,0,13
8424,2017-12-18 14:00:00,2017-12-18 14:00:00,2017,12,18,0,14
8425,2017-12-18 15:00:00,2017-12-18 15:00:00,2017,12,18,0,15
8426,2017-12-18 16:00:00,2017-12-18 16:00:00,2017,12,18,0,16
8427,2017-12-18 17:00:00,2017-12-18 17:00:00,2017,12,18,0,17
8428,2017-12-18 18:00:00,2017-12-18 18:00:00,2017,12,18,0,18
8429,2017-12-18 19:00:00,2017-12-18 19:00:00,2017,12,18,0,19
8430,2017-12-18 20:00:00,2017-12-18 20:00:00,2017,12,18,0,20
8431,2017-12-18 21:00:00,2017-12-18 21:00:00,2017,12,18,0,21
8432,2017-12-18 22:00:00,2017-12-18 22:00:00,2017,12,18,0,22
8433,2017-12-18 23:00:00,2017-12-18 23:00:00,2017,12,18,0,23
8434,2017-12-19 00:00:00,2017-12-19 00:00:00,2017,12,19,1,0
8435,2017-12-19 01:00:00,2017-12-19 01:00:00,2017,12,19,1,1
8436,2017-12-19 02:00:00,2017-12-19 02:00:00,2017,12,19,1,2
8437,2017-12-19 03:00:00,2017-12-19 03:00:00,2017,12,19,1,3
8438,2017-12-19 04:00:00,2017-12-19 04:00:00,2017,12,19,1,4
8439,2017-12-19 05:00:00,2017-12-19 05:00:00,2017,12,19,1,5
8440,2017-12-19 06:00:00,2017-12-19 06:00:00,2017,12,19,1,6
8441,2017-12-19 07:00:00,2017-12-19 07:00:00,2017,12,19,1,7
8442,2017-12-19 08:00:00,2017-12-19 08:00:00,2017,12,19,1,8
8443,2017-12-19 09:00:00,2017-12-19 09:00:00,2017,12,19,1,9
8444,2017-12-19 10:00:00,2017-12-19 10:00:00,2017,12,19,1,10
8445,2017-12-19 11:00:00,2017-12-19 11:00:00,2017,12,19,1,11
8446,2017-12-19 12:00:00,2017-12-19 12:00:00,2017,12,19,1,12
8447,2017-12-19 13:00:00,2017-12-19 13:00:00,2017,12,19,1,13
8448,2017-12-19 14:00:00,2017-12-19 14:00:00,2017,12,19,1,14
8449,2017-12-19 15:00:00,2017-12-19 15:00:00,2017,12,19,1,15
8450,2017-12-19 16:00:00,2017-12-19 16:00:00,2017,12,19,1,16
8451,2017-12-19 17:00:00,2017-12-19 17:00:00,2017,12,19,1,17
8452,2017-12-19 18:00:00,2017-12-19 18:00:00,2017,12,19,1,18
8453,2017-12-19 19:00:00,2017-12-19 19:00:00,2017,12,19,1,19
